Source,Production,dayOfYear,month_number,Hour,month_sinhalf,hour_sinhalf
1,7433.0,72,3,15,-0.7071067811865471,0.8878852184023752
0,1768.0,72,3,15,-0.7071067811865471,0.8878852184023752
1,6507.0,72,3,16,-0.8660254037844385,0.8169698930104421
0,1509.0,72,3,16,-0.8660254037844385,0.8169698930104421
1,6082.0,72,3,17,-0.9659258262890683,0.7308359642781239
0,893.0,72,3,17,-0.9659258262890683,0.7308359642781239
1,5744.0,72,3,18,-1.0,0.631087944326053
0,207.0,72,3,18,-1.0,0.631087944326053
1,6082.0,72,3,19,-0.9659258262890684,0.5195839500354339
0,4.0,72,3,19,-0.9659258262890684,0.5195839500354339
0,4.0,72,3,20,-0.8660254037844386,0.3984010898462414
1,5951.0,72,3,20,-0.8660254037844386,0.3984010898462414
0,4.0,72,3,21,-0.7071067811865477,0.2697967711570243
1,5792.0,72,3,21,-0.7071067811865477,0.2697967711570243
1,5685.0,72,3,22,-0.5000000000000004,0.1361666490962471
0,4.0,72,3,22,-0.5000000000000004,0.1361666490962471
1,5660.0,72,3,23,-0.25881904510252157,1.2246467991473532e-16
0,4.0,72,3,23,-0.25881904510252157,1.2246467991473532e-16
1,5700.0,73,3,0,0.0,0.0
0,5.0,73,3,0,0.0,0.0
0,4.0,73,3,1,0.25881904510252074,0.1361666490962466
1,5913.0,73,3,1,0.25881904510252074,0.1361666490962466
1,6157.0,73,3,2,0.49999999999999994,0.2697967711570243
0,4.0,73,3,2,0.49999999999999994,0.2697967711570243
0,4.0,73,3,3,0.7071067811865476,0.39840108984624145
1,5718.0,73,3,3,0.7071067811865476,0.39840108984624145
0,4.0,73,3,4,0.8660254037844386,0.5195839500354336
1,4884.0,73,3,4,0.8660254037844386,0.5195839500354336
1,4534.0,73,3,5,0.9659258262890683,0.6310879443260529
0,4.0,73,3,5,0.9659258262890683,0.6310879443260529
1,4210.0,73,3,6,1.0,0.730835964278124
0,4.0,73,3,6,1.0,0.730835964278124
1,3934.0,73,3,7,0.9659258262890683,0.816969893010442
0,141.0,73,3,7,0.9659258262890683,0.816969893010442
0,879.0,73,3,8,0.8660254037844387,0.8878852184023752
1,3405.0,73,3,8,0.8660254037844387,0.8878852184023752
1,2453.0,73,3,9,0.7071067811865476,0.9422609221188204
0,1933.0,73,3,9,0.7071067811865476,0.9422609221188204
1,1964.0,73,3,10,0.49999999999999994,0.9790840876823229
0,2716.0,73,3,10,0.49999999999999994,0.9790840876823229
1,2017.0,73,3,11,0.258819045102521,0.9976687691905392
0,3094.0,73,3,11,0.258819045102521,0.9976687691905392
0,3219.0,73,3,12,1.2246467991473532e-16,0.9976687691905392
1,2285.0,73,3,12,1.2246467991473532e-16,0.9976687691905392
1,2522.0,73,3,13,-0.2588190451025208,0.9790840876823229
0,2838.0,73,3,13,-0.2588190451025208,0.9790840876823229
1,2628.0,73,3,14,-0.4999999999999997,0.9422609221188205
0,2315.0,73,3,14,-0.4999999999999997,0.9422609221188205
1,2838.0,73,3,15,-0.7071067811865471,0.8878852184023752
0,1767.0,73,3,15,-0.7071067811865471,0.8878852184023752
1,3070.0,73,3,16,-0.8660254037844385,0.8169698930104421
0,1175.0,73,3,16,-0.8660254037844385,0.8169698930104421
1,3179.0,73,3,17,-0.9659258262890683,0.7308359642781239
0,579.0,73,3,17,-0.9659258262890683,0.7308359642781239
0,112.0,73,3,18,-1.0,0.631087944326053
1,3446.0,73,3,18,-1.0,0.631087944326053
0,4.0,73,3,19,-0.9659258262890684,0.5195839500354339
1,4236.0,73,3,19,-0.9659258262890684,0.5195839500354339
1,5339.0,73,3,20,-0.8660254037844386,0.3984010898462414
0,4.0,73,3,20,-0.8660254037844386,0.3984010898462414
1,6063.0,73,3,21,-0.7071067811865477,0.2697967711570243
0,4.0,73,3,21,-0.7071067811865477,0.2697967711570243
0,5.0,73,3,22,-0.5000000000000004,0.1361666490962471
1,5889.0,73,3,22,-0.5000000000000004,0.1361666490962471
1,5838.0,73,3,23,-0.25881904510252157,1.2246467991473532e-16
0,4.0,73,3,23,-0.25881904510252157,1.2246467991473532e-16
1,5866.0,74,3,0,0.0,0.0
0,4.0,74,3,0,0.0,0.0
0,4.0,74,3,1,0.25881904510252074,0.1361666490962466
1,6041.0,74,3,1,0.25881904510252074,0.1361666490962466
1,6477.0,74,3,2,0.49999999999999994,0.2697967711570243
0,4.0,74,3,2,0.49999999999999994,0.2697967711570243
1,6335.0,74,3,3,0.7071067811865476,0.39840108984624145
0,4.0,74,3,3,0.7071067811865476,0.39840108984624145
1,5974.0,74,3,4,0.8660254037844386,0.5195839500354336
0,4.0,74,3,4,0.8660254037844386,0.5195839500354336
1,5522.0,74,3,5,0.9659258262890683,0.6310879443260529
0,4.0,74,3,5,0.9659258262890683,0.6310879443260529
0,4.0,74,3,6,1.0,0.730835964278124
1,5193.0,74,3,6,1.0,0.730835964278124
1,4981.0,74,3,7,0.9659258262890683,0.816969893010442
0,52.0,74,3,7,0.9659258262890683,0.816969893010442
1,4467.0,74,3,8,0.8660254037844387,0.8878852184023752
0,347.0,74,3,8,0.8660254037844387,0.8878852184023752
0,866.0,74,3,9,0.7071067811865476,0.9422609221188204
1,3757.0,74,3,9,0.7071067811865476,0.9422609221188204
1,2980.0,74,3,10,0.49999999999999994,0.9790840876823229
0,1452.0,74,3,10,0.49999999999999994,0.9790840876823229
1,2612.0,74,3,11,0.258819045102521,0.9976687691905392
0,1971.0,74,3,11,0.258819045102521,0.9976687691905392
1,2625.0,74,3,12,1.2246467991473532e-16,0.9976687691905392
0,2379.0,74,3,12,1.2246467991473532e-16,0.9976687691905392
0,2665.0,74,3,13,-0.2588190451025208,0.9790840876823229
1,2769.0,74,3,13,-0.2588190451025208,0.9790840876823229
1,2694.0,74,3,14,-0.4999999999999997,0.9422609221188205
0,2607.0,74,3,14,-0.4999999999999997,0.9422609221188205
1,2567.0,74,3,15,-0.7071067811865471,0.8878852184023752
0,2267.0,74,3,15,-0.7071067811865471,0.8878852184023752
1,2393.0,74,3,16,-0.8660254037844385,0.8169698930104421
0,1569.0,74,3,16,-0.8660254037844385,0.8169698930104421
1,2292.0,74,3,17,-0.9659258262890683,0.7308359642781239
0,726.0,74,3,17,-0.9659258262890683,0.7308359642781239
1,2430.0,74,3,18,-1.0,0.631087944326053
0,147.0,74,3,18,-1.0,0.631087944326053
1,2955.0,74,3,19,-0.9659258262890684,0.5195839500354339
0,5.0,74,3,19,-0.9659258262890684,0.5195839500354339
1,3419.0,74,3,20,-0.8660254037844386,0.3984010898462414
0,4.0,74,3,20,-0.8660254037844386,0.3984010898462414
0,4.0,74,3,21,-0.7071067811865477,0.2697967711570243
1,3749.0,74,3,21,-0.7071067811865477,0.2697967711570243
1,3935.0,74,3,22,-0.5000000000000004,0.1361666490962471
0,5.0,74,3,22,-0.5000000000000004,0.1361666490962471
1,4193.0,74,3,23,-0.25881904510252157,1.2246467991473532e-16
0,4.0,74,3,23,-0.25881904510252157,1.2246467991473532e-16
1,4314.0,75,3,0,0.0,0.0
0,4.0,75,3,0,0.0,0.0
1,4308.0,75,3,1,0.25881904510252074,0.1361666490962466
0,4.0,75,3,1,0.25881904510252074,0.1361666490962466
1,4263.0,75,3,2,0.49999999999999994,0.2697967711570243
0,4.0,75,3,2,0.49999999999999994,0.2697967711570243
1,4177.0,75,3,3,0.7071067811865476,0.39840108984624145
0,4.0,75,3,3,0.7071067811865476,0.39840108984624145
1,3973.0,75,3,4,0.8660254037844386,0.5195839500354336
0,4.0,75,3,4,0.8660254037844386,0.5195839500354336
1,3982.0,75,3,5,0.9659258262890683,0.6310879443260529
0,4.0,75,3,5,0.9659258262890683,0.6310879443260529
1,4211.0,75,3,6,1.0,0.730835964278124
0,4.0,75,3,6,1.0,0.730835964278124
1,4460.0,75,3,7,0.9659258262890683,0.816969893010442
0,90.0,75,3,7,0.9659258262890683,0.816969893010442
0,473.0,75,3,8,0.8660254037844387,0.8878852184023752
1,4414.0,75,3,8,0.8660254037844387,0.8878852184023752
1,3844.0,75,3,9,0.7071067811865476,0.9422609221188204
0,1004.0,75,3,9,0.7071067811865476,0.9422609221188204
0,1514.0,75,3,10,0.49999999999999994,0.9790840876823229
1,3329.0,75,3,10,0.49999999999999994,0.9790840876823229
1,2940.0,75,3,11,0.258819045102521,0.9976687691905392
0,1920.0,75,3,11,0.258819045102521,0.9976687691905392
1,2748.0,75,3,12,1.2246467991473532e-16,0.9976687691905392
0,2169.0,75,3,12,1.2246467991473532e-16,0.9976687691905392
0,2117.0,75,3,13,-0.2588190451025208,0.9790840876823229
1,2719.0,75,3,13,-0.2588190451025208,0.9790840876823229
0,1838.0,75,3,14,-0.4999999999999997,0.9422609221188205
1,2732.0,75,3,14,-0.4999999999999997,0.9422609221188205
0,1346.0,75,3,15,-0.7071067811865471,0.8878852184023752
1,2585.0,75,3,15,-0.7071067811865471,0.8878852184023752
1,2595.0,75,3,16,-0.8660254037844385,0.8169698930104421
0,846.0,75,3,16,-0.8660254037844385,0.8169698930104421
0,375.0,75,3,17,-0.9659258262890683,0.7308359642781239
1,2939.0,75,3,17,-0.9659258262890683,0.7308359642781239
1,3280.0,75,3,18,-1.0,0.631087944326053
0,52.0,75,3,18,-1.0,0.631087944326053
1,3545.0,75,3,19,-0.9659258262890684,0.5195839500354339
0,4.0,75,3,19,-0.9659258262890684,0.5195839500354339
1,3928.0,75,3,20,-0.8660254037844386,0.3984010898462414
0,4.0,75,3,20,-0.8660254037844386,0.3984010898462414
1,4340.0,75,3,21,-0.7071067811865477,0.2697967711570243
0,4.0,75,3,21,-0.7071067811865477,0.2697967711570243
1,4761.0,75,3,22,-0.5000000000000004,0.1361666490962471
0,5.0,75,3,22,-0.5000000000000004,0.1361666490962471
0,4.0,75,3,23,-0.25881904510252157,1.2246467991473532e-16
1,5058.0,75,3,23,-0.25881904510252157,1.2246467991473532e-16
1,5233.0,76,3,0,0.0,0.0
0,4.0,76,3,0,0.0,0.0
0,4.0,76,3,1,0.25881904510252074,0.1361666490962466
1,5403.0,76,3,1,0.25881904510252074,0.1361666490962466
0,4.0,76,3,2,0.49999999999999994,0.2697967711570243
1,5351.0,76,3,2,0.49999999999999994,0.2697967711570243
1,5510.0,76,3,3,0.7071067811865476,0.39840108984624145
0,4.0,76,3,3,0.7071067811865476,0.39840108984624145
1,5484.0,76,3,4,0.8660254037844386,0.5195839500354336
0,4.0,76,3,4,0.8660254037844386,0.5195839500354336
0,4.0,76,3,5,0.9659258262890683,0.6310879443260529
1,5187.0,76,3,5,0.9659258262890683,0.6310879443260529
0,4.0,76,3,6,1.0,0.730835964278124
1,5090.0,76,3,6,1.0,0.730835964278124
0,52.0,76,3,7,0.9659258262890683,0.816969893010442
1,4858.0,76,3,7,0.9659258262890683,0.816969893010442
0,274.0,76,3,8,0.8660254037844387,0.8878852184023752
1,4672.0,76,3,8,0.8660254037844387,0.8878852184023752
0,596.0,76,3,9,0.7071067811865476,0.9422609221188204
1,4631.0,76,3,9,0.7071067811865476,0.9422609221188204
1,4648.0,76,3,10,0.49999999999999994,0.9790840876823229
0,927.0,76,3,10,0.49999999999999994,0.9790840876823229
0,1273.0,76,3,11,0.258819045102521,0.9976687691905392
1,4388.0,76,3,11,0.258819045102521,0.9976687691905392
0,1524.0,76,3,12,1.2246467991473532e-16,0.9976687691905392
1,4193.0,76,3,12,1.2246467991473532e-16,0.9976687691905392
1,3919.0,76,3,13,-0.2588190451025208,0.9790840876823229
0,1553.0,76,3,13,-0.2588190451025208,0.9790840876823229
1,3892.0,76,3,14,-0.4999999999999997,0.9422609221188205
0,1437.0,76,3,14,-0.4999999999999997,0.9422609221188205
0,1202.0,76,3,15,-0.7071067811865471,0.8878852184023752
1,4189.0,76,3,15,-0.7071067811865471,0.8878852184023752
0,832.0,76,3,16,-0.8660254037844385,0.8169698930104421
1,4594.0,76,3,16,-0.8660254037844385,0.8169698930104421
0,417.0,76,3,17,-0.9659258262890683,0.7308359642781239
1,4780.0,76,3,17,-0.9659258262890683,0.7308359642781239
1,4980.0,76,3,18,-1.0,0.631087944326053
0,92.0,76,3,18,-1.0,0.631087944326053
0,5.0,76,3,19,-0.9659258262890684,0.5195839500354339
1,5421.0,76,3,19,-0.9659258262890684,0.5195839500354339
0,4.0,76,3,20,-0.8660254037844386,0.3984010898462414
1,5872.0,76,3,20,-0.8660254037844386,0.3984010898462414
1,6294.0,76,3,21,-0.7071067811865477,0.2697967711570243
0,5.0,76,3,21,-0.7071067811865477,0.2697967711570243
1,6423.0,76,3,22,-0.5000000000000004,0.1361666490962471
0,5.0,76,3,22,-0.5000000000000004,0.1361666490962471
1,6657.0,76,3,23,-0.25881904510252157,1.2246467991473532e-16
0,4.0,76,3,23,-0.25881904510252157,1.2246467991473532e-16
0,4.0,77,3,0,0.0,0.0
1,6636.0,77,3,0,0.0,0.0
0,4.0,77,3,1,0.25881904510252074,0.1361666490962466
1,6560.0,77,3,1,0.25881904510252074,0.1361666490962466
1,6612.0,77,3,2,0.49999999999999994,0.2697967711570243
0,4.0,77,3,2,0.49999999999999994,0.2697967711570243
1,7012.0,77,3,3,0.7071067811865476,0.39840108984624145
0,4.0,77,3,3,0.7071067811865476,0.39840108984624145
1,7619.0,77,3,4,0.8660254037844386,0.5195839500354336
0,4.0,77,3,4,0.8660254037844386,0.5195839500354336
1,8155.0,77,3,5,0.9659258262890683,0.6310879443260529
0,4.0,77,3,5,0.9659258262890683,0.6310879443260529
1,8808.0,77,3,6,1.0,0.730835964278124
0,4.0,77,3,6,1.0,0.730835964278124
0,88.0,77,3,7,0.9659258262890683,0.816969893010442
1,9571.0,77,3,7,0.9659258262890683,0.816969893010442
0,540.0,77,3,8,0.8660254037844387,0.8878852184023752
1,9296.0,77,3,8,0.8660254037844387,0.8878852184023752
0,1218.0,77,3,9,0.7071067811865476,0.9422609221188204
1,8385.0,77,3,9,0.7071067811865476,0.9422609221188204
1,8779.0,77,3,10,0.49999999999999994,0.9790840876823229
0,2110.0,77,3,10,0.49999999999999994,0.9790840876823229
0,2877.0,77,3,11,0.258819045102521,0.9976687691905392
1,9638.0,77,3,11,0.258819045102521,0.9976687691905392
0,3193.0,77,3,12,1.2246467991473532e-16,0.9976687691905392
1,10737.0,77,3,12,1.2246467991473532e-16,0.9976687691905392
1,11821.0,77,3,13,-0.2588190451025208,0.9790840876823229
0,3195.0,77,3,13,-0.2588190451025208,0.9790840876823229
1,12461.0,77,3,14,-0.4999999999999997,0.9422609221188205
0,2956.0,77,3,14,-0.4999999999999997,0.9422609221188205
1,13082.0,77,3,15,-0.7071067811865471,0.8878852184023752
0,2356.0,77,3,15,-0.7071067811865471,0.8878852184023752
1,13267.0,77,3,16,-0.8660254037844385,0.8169698930104421
0,1549.0,77,3,16,-0.8660254037844385,0.8169698930104421
1,13186.0,77,3,17,-0.9659258262890683,0.7308359642781239
0,723.0,77,3,17,-0.9659258262890683,0.7308359642781239
1,12586.0,77,3,18,-1.0,0.631087944326053
0,153.0,77,3,18,-1.0,0.631087944326053
1,12501.0,77,3,19,-0.9659258262890684,0.5195839500354339
0,4.0,77,3,19,-0.9659258262890684,0.5195839500354339
0,4.0,77,3,20,-0.8660254037844386,0.3984010898462414
1,12720.0,77,3,20,-0.8660254037844386,0.3984010898462414
1,12845.0,77,3,21,-0.7071067811865477,0.2697967711570243
0,4.0,77,3,21,-0.7071067811865477,0.2697967711570243
0,4.0,77,3,22,-0.5000000000000004,0.1361666490962471
1,12414.0,77,3,22,-0.5000000000000004,0.1361666490962471
0,4.0,77,3,23,-0.25881904510252157,1.2246467991473532e-16
1,12360.0,77,3,23,-0.25881904510252157,1.2246467991473532e-16
1,12267.0,78,3,0,0.0,0.0
0,4.0,78,3,0,0.0,0.0
0,4.0,78,3,1,0.25881904510252074,0.1361666490962466
1,11970.0,78,3,1,0.25881904510252074,0.1361666490962466
1,11713.0,78,3,2,0.49999999999999994,0.2697967711570243
0,4.0,78,3,2,0.49999999999999994,0.2697967711570243
0,4.0,78,3,3,0.7071067811865476,0.39840108984624145
1,11503.0,78,3,3,0.7071067811865476,0.39840108984624145
1,11269.0,78,3,4,0.8660254037844386,0.5195839500354336
0,4.0,78,3,4,0.8660254037844386,0.5195839500354336
1,11030.0,78,3,5,0.9659258262890683,0.6310879443260529
0,4.0,78,3,5,0.9659258262890683,0.6310879443260529
1,10668.0,78,3,6,1.0,0.730835964278124
0,5.0,78,3,6,1.0,0.730835964278124
1,10513.0,78,3,7,0.9659258262890683,0.816969893010442
0,164.0,78,3,7,0.9659258262890683,0.816969893010442
1,9514.0,78,3,8,0.8660254037844387,0.8878852184023752
0,909.0,78,3,8,0.8660254037844387,0.8878852184023752
0,1978.0,78,3,9,0.7071067811865476,0.9422609221188204
1,8961.0,78,3,9,0.7071067811865476,0.9422609221188204
0,3027.0,78,3,10,0.49999999999999994,0.9790840876823229
1,9220.0,78,3,10,0.49999999999999994,0.9790840876823229
1,9210.0,78,3,11,0.258819045102521,0.9976687691905392
0,3829.0,78,3,11,0.258819045102521,0.9976687691905392
1,8869.0,78,3,12,1.2246467991473532e-16,0.9976687691905392
0,4265.0,78,3,12,1.2246467991473532e-16,0.9976687691905392
1,8404.0,78,3,13,-0.2588190451025208,0.9790840876823229
0,4335.0,78,3,13,-0.2588190451025208,0.9790840876823229
1,8209.0,78,3,14,-0.4999999999999997,0.9422609221188205
0,4035.0,78,3,14,-0.4999999999999997,0.9422609221188205
0,3335.0,78,3,15,-0.7071067811865471,0.8878852184023752
1,8182.0,78,3,15,-0.7071067811865471,0.8878852184023752
1,8128.0,78,3,16,-0.8660254037844385,0.8169698930104421
0,2221.0,78,3,16,-0.8660254037844385,0.8169698930104421
1,8269.0,78,3,17,-0.9659258262890683,0.7308359642781239
0,1038.0,78,3,17,-0.9659258262890683,0.7308359642781239
0,216.0,78,3,18,-1.0,0.631087944326053
1,8367.0,78,3,18,-1.0,0.631087944326053
1,8919.0,78,3,19,-0.9659258262890684,0.5195839500354339
0,5.0,78,3,19,-0.9659258262890684,0.5195839500354339
1,9649.0,78,3,20,-0.8660254037844386,0.3984010898462414
0,4.0,78,3,20,-0.8660254037844386,0.3984010898462414
0,4.0,78,3,21,-0.7071067811865477,0.2697967711570243
1,9783.0,78,3,21,-0.7071067811865477,0.2697967711570243
0,4.0,78,3,22,-0.5000000000000004,0.1361666490962471
1,8915.0,78,3,22,-0.5000000000000004,0.1361666490962471
0,4.0,78,3,23,-0.25881904510252157,1.2246467991473532e-16
1,8077.0,78,3,23,-0.25881904510252157,1.2246467991473532e-16
1,7451.0,79,3,0,0.0,0.0
0,4.0,79,3,0,0.0,0.0
1,6639.0,79,3,1,0.25881904510252074,0.1361666490962466
0,4.0,79,3,1,0.25881904510252074,0.1361666490962466
1,5901.0,79,3,2,0.49999999999999994,0.2697967711570243
0,4.0,79,3,2,0.49999999999999994,0.2697967711570243
1,5295.0,79,3,3,0.7071067811865476,0.39840108984624145
0,4.0,79,3,3,0.7071067811865476,0.39840108984624145
1,4938.0,79,3,4,0.8660254037844386,0.5195839500354336
0,4.0,79,3,4,0.8660254037844386,0.5195839500354336
1,4903.0,79,3,5,0.9659258262890683,0.6310879443260529
0,4.0,79,3,5,0.9659258262890683,0.6310879443260529
1,4758.0,79,3,6,1.0,0.730835964278124
0,5.0,79,3,6,1.0,0.730835964278124
1,4313.0,79,3,7,0.9659258262890683,0.816969893010442
0,116.0,79,3,7,0.9659258262890683,0.816969893010442
0,634.0,79,3,8,0.8660254037844387,0.8878852184023752
1,3303.0,79,3,8,0.8660254037844387,0.8878852184023752
0,1348.0,79,3,9,0.7071067811865476,0.9422609221188204
1,2529.0,79,3,9,0.7071067811865476,0.9422609221188204
0,2076.0,79,3,10,0.49999999999999994,0.9790840876823229
1,2446.0,79,3,10,0.49999999999999994,0.9790840876823229
1,2404.0,79,3,11,0.258819045102521,0.9976687691905392
0,2720.0,79,3,11,0.258819045102521,0.9976687691905392
0,3018.0,79,3,12,1.2246467991473532e-16,0.9976687691905392
1,2446.0,79,3,12,1.2246467991473532e-16,0.9976687691905392
1,2423.0,79,3,13,-0.2588190451025208,0.9790840876823229
0,3032.0,79,3,13,-0.2588190451025208,0.9790840876823229
0,2647.0,79,3,14,-0.4999999999999997,0.9422609221188205
1,2317.0,79,3,14,-0.4999999999999997,0.9422609221188205
1,2328.0,79,3,15,-0.7071067811865471,0.8878852184023752
0,2235.0,79,3,15,-0.7071067811865471,0.8878852184023752
0,1525.0,79,3,16,-0.8660254037844385,0.8169698930104421
1,2352.0,79,3,16,-0.8660254037844385,0.8169698930104421
1,2326.0,79,3,17,-0.9659258262890683,0.7308359642781239
0,800.0,79,3,17,-0.9659258262890683,0.7308359642781239
1,2291.0,79,3,18,-1.0,0.631087944326053
0,211.0,79,3,18,-1.0,0.631087944326053
1,2616.0,79,3,19,-0.9659258262890684,0.5195839500354339
0,6.0,79,3,19,-0.9659258262890684,0.5195839500354339
1,3247.0,79,3,20,-0.8660254037844386,0.3984010898462414
0,4.0,79,3,20,-0.8660254037844386,0.3984010898462414
0,4.0,79,3,21,-0.7071067811865477,0.2697967711570243
1,3810.0,79,3,21,-0.7071067811865477,0.2697967711570243
1,3971.0,79,3,22,-0.5000000000000004,0.1361666490962471
0,4.0,79,3,22,-0.5000000000000004,0.1361666490962471
1,4069.0,79,3,23,-0.25881904510252157,1.2246467991473532e-16
0,4.0,79,3,23,-0.25881904510252157,1.2246467991473532e-16
0,4.0,80,3,0,0.0,0.0
1,4033.0,80,3,0,0.0,0.0
0,4.0,80,3,1,0.25881904510252074,0.1361666490962466
1,3883.0,80,3,1,0.25881904510252074,0.1361666490962466
1,3692.0,80,3,2,0.49999999999999994,0.2697967711570243
0,4.0,80,3,2,0.49999999999999994,0.2697967711570243
1,3575.0,80,3,3,0.7071067811865476,0.39840108984624145
0,4.0,80,3,3,0.7071067811865476,0.39840108984624145
1,3661.0,80,3,4,0.8660254037844386,0.5195839500354336
0,4.0,80,3,4,0.8660254037844386,0.5195839500354336
1,3807.0,80,3,5,0.9659258262890683,0.6310879443260529
0,4.0,80,3,5,0.9659258262890683,0.6310879443260529
1,4047.0,80,3,6,1.0,0.730835964278124
0,8.0,80,3,6,1.0,0.730835964278124
1,4125.0,80,3,7,0.9659258262890683,0.816969893010442
0,227.0,80,3,7,0.9659258262890683,0.816969893010442
1,3872.0,80,3,8,0.8660254037844387,0.8878852184023752
0,1053.0,80,3,8,0.8660254037844387,0.8878852184023752
1,3159.0,80,3,9,0.7071067811865476,0.9422609221188204
0,2211.0,80,3,9,0.7071067811865476,0.9422609221188204
1,2923.0,80,3,10,0.49999999999999994,0.9790840876823229
0,3335.0,80,3,10,0.49999999999999994,0.9790840876823229
0,4133.0,80,3,11,0.258819045102521,0.9976687691905392
1,3074.0,80,3,11,0.258819045102521,0.9976687691905392
0,4584.0,80,3,12,1.2246467991473532e-16,0.9976687691905392
1,3411.0,80,3,12,1.2246467991473532e-16,0.9976687691905392
1,3633.0,80,3,13,-0.2588190451025208,0.9790840876823229
0,4513.0,80,3,13,-0.2588190451025208,0.9790840876823229
0,4298.0,80,3,14,-0.4999999999999997,0.9422609221188205
1,3531.0,80,3,14,-0.4999999999999997,0.9422609221188205
1,3509.0,80,3,15,-0.7071067811865471,0.8878852184023752
0,3573.0,80,3,15,-0.7071067811865471,0.8878852184023752
1,3532.0,80,3,16,-0.8660254037844385,0.8169698930104421
0,2546.0,80,3,16,-0.8660254037844385,0.8169698930104421
0,1251.0,80,3,17,-0.9659258262890683,0.7308359642781239
1,3418.0,80,3,17,-0.9659258262890683,0.7308359642781239
1,3291.0,80,3,18,-1.0,0.631087944326053
0,280.0,80,3,18,-1.0,0.631087944326053
1,3700.0,80,3,19,-0.9659258262890684,0.5195839500354339
0,7.0,80,3,19,-0.9659258262890684,0.5195839500354339
0,4.0,80,3,20,-0.8660254037844386,0.3984010898462414
1,4391.0,80,3,20,-0.8660254037844386,0.3984010898462414
1,4898.0,80,3,21,-0.7071067811865477,0.2697967711570243
0,5.0,80,3,21,-0.7071067811865477,0.2697967711570243
1,5014.0,80,3,22,-0.5000000000000004,0.1361666490962471
0,5.0,80,3,22,-0.5000000000000004,0.1361666490962471
0,4.0,80,3,23,-0.25881904510252157,1.2246467991473532e-16
1,5045.0,80,3,23,-0.25881904510252157,1.2246467991473532e-16
1,5078.0,81,3,0,0.0,0.0
0,4.0,81,3,0,0.0,0.0
1,5118.0,81,3,1,0.25881904510252074,0.1361666490962466
0,4.0,81,3,1,0.25881904510252074,0.1361666490962466
1,5056.0,81,3,2,0.49999999999999994,0.2697967711570243
0,4.0,81,3,2,0.49999999999999994,0.2697967711570243
1,4931.0,81,3,3,0.7071067811865476,0.39840108984624145
0,4.0,81,3,3,0.7071067811865476,0.39840108984624145
0,4.0,81,3,4,0.8660254037844386,0.5195839500354336
1,4876.0,81,3,4,0.8660254037844386,0.5195839500354336
1,4888.0,81,3,5,0.9659258262890683,0.6310879443260529
0,4.0,81,3,5,0.9659258262890683,0.6310879443260529
1,5147.0,81,3,6,1.0,0.730835964278124
0,12.0,81,3,6,1.0,0.730835964278124
0,369.0,81,3,7,0.9659258262890683,0.816969893010442
1,5328.0,81,3,7,0.9659258262890683,0.816969893010442
1,4687.0,81,3,8,0.8660254037844387,0.8878852184023752
0,1652.0,81,3,8,0.8660254037844387,0.8878852184023752
0,3176.0,81,3,9,0.7071067811865476,0.9422609221188204
1,3762.0,81,3,9,0.7071067811865476,0.9422609221188204
0,4257.0,81,3,10,0.49999999999999994,0.9790840876823229
1,3583.0,81,3,10,0.49999999999999994,0.9790840876823229
0,4944.0,81,3,11,0.258819045102521,0.9976687691905392
1,3435.0,81,3,11,0.258819045102521,0.9976687691905392
1,3497.0,81,3,12,1.2246467991473532e-16,0.9976687691905392
0,5254.0,81,3,12,1.2246467991473532e-16,0.9976687691905392
0,5201.0,81,3,13,-0.2588190451025208,0.9790840876823229
1,3718.0,81,3,13,-0.2588190451025208,0.9790840876823229
1,3957.0,81,3,14,-0.4999999999999997,0.9422609221188205
0,4670.0,81,3,14,-0.4999999999999997,0.9422609221188205
0,3988.0,81,3,15,-0.7071067811865471,0.8878852184023752
1,4133.0,81,3,15,-0.7071067811865471,0.8878852184023752
1,4149.0,81,3,16,-0.8660254037844385,0.8169698930104421
0,2892.0,81,3,16,-0.8660254037844385,0.8169698930104421
1,3911.0,81,3,17,-0.9659258262890683,0.7308359642781239
0,1415.0,81,3,17,-0.9659258262890683,0.7308359642781239
1,3302.0,81,3,18,-1.0,0.631087944326053
0,328.0,81,3,18,-1.0,0.631087944326053
1,3314.0,81,3,19,-0.9659258262890684,0.5195839500354339
0,12.0,81,3,19,-0.9659258262890684,0.5195839500354339
0,6.0,81,3,20,-0.8660254037844386,0.3984010898462414
1,3786.0,81,3,20,-0.8660254037844386,0.3984010898462414
1,4120.0,81,3,21,-0.7071067811865477,0.2697967711570243
0,6.0,81,3,21,-0.7071067811865477,0.2697967711570243
1,4124.0,81,3,22,-0.5000000000000004,0.1361666490962471
0,6.0,81,3,22,-0.5000000000000004,0.1361666490962471
1,4223.0,81,3,23,-0.25881904510252157,1.2246467991473532e-16
0,5.0,81,3,23,-0.25881904510252157,1.2246467991473532e-16
1,4018.0,82,3,0,0.0,0.0
0,4.0,82,3,0,0.0,0.0
0,4.0,82,3,1,0.25881904510252074,0.1361666490962466
1,3763.0,82,3,1,0.25881904510252074,0.1361666490962466
1,3409.0,82,3,2,0.49999999999999994,0.2697967711570243
0,4.0,82,3,2,0.49999999999999994,0.2697967711570243
1,3106.0,82,3,3,0.7071067811865476,0.39840108984624145
0,4.0,82,3,3,0.7071067811865476,0.39840108984624145
1,2974.0,82,3,4,0.8660254037844386,0.5195839500354336
