Production,dayOfYear,month_sinhalf,hour_sinhalf
1261.0,199,0.8660254037844387,0.8878852184023752
2484.0,199,0.7071067811865476,0.9422609221188204
3566.0,199,0.49999999999999994,0.9790840876823229
4347.0,199,0.258819045102521,0.9976687691905392
4803.0,199,1.2246467991473532e-16,0.9976687691905392
4903.0,199,-0.2588190451025208,0.9790840876823229
3956.0,199,-0.4999999999999997,0.9422609221188205
3695.0,199,-0.7071067811865471,0.8878852184023752
4125.0,199,-0.8660254037844385,0.8169698930104421
3486.0,199,-0.9659258262890683,0.7308359642781239
2433.0,199,-1.0,0.631087944326053
1233.0,199,-0.9659258262890684,0.5195839500354339
352.0,199,-0.8660254037844386,0.3984010898462414
38.0,199,-0.7071067811865477,0.2697967711570243
4.0,199,-0.5000000000000004,0.1361666490962471
3.0,199,-0.25881904510252157,1.2246467991473532e-16
3.0,200,0.0,0.0
2.0,200,0.25881904510252074,0.1361666490962466
2.0,200,0.49999999999999994,0.2697967711570243
1.0,200,0.7071067811865476,0.39840108984624145
1.0,200,0.8660254037844386,0.5195839500354336
1.0,200,0.9659258262890683,0.6310879443260529
25.0,200,1.0,0.730835964278124
323.0,200,0.9659258262890683,0.816969893010442
1182.0,200,0.8660254037844387,0.8878852184023752
2400.0,200,0.7071067811865476,0.9422609221188204
3504.0,200,0.49999999999999994,0.9790840876823229
4308.0,200,0.258819045102521,0.9976687691905392
4812.0,200,1.2246467991473532e-16,0.9976687691905392
5005.0,200,-0.2588190451025208,0.9790840876823229
4956.0,200,-0.4999999999999997,0.9422609221188205
4723.0,200,-0.7071067811865471,0.8878852184023752
4151.0,200,-0.8660254037844385,0.8169698930104421
3293.0,200,-0.9659258262890683,0.7308359642781239
2291.0,200,-1.0,0.631087944326053
1195.0,200,-0.9659258262890684,0.5195839500354339
348.0,200,-0.8660254037844386,0.3984010898462414
35.0,200,-0.7071067811865477,0.2697967711570243
3.0,200,-0.5000000000000004,0.1361666490962471
3.0,200,-0.25881904510252157,1.2246467991473532e-16
3.0,201,0.0,0.0
2.0,201,0.25881904510252074,0.1361666490962466
1.0,201,0.49999999999999994,0.2697967711570243
1.0,201,0.7071067811865476,0.39840108984624145
1.0,201,0.8660254037844386,0.5195839500354336
1.0,201,0.9659258262890683,0.6310879443260529
26.0,201,1.0,0.730835964278124
324.0,201,0.9659258262890683,0.816969893010442
1191.0,201,0.8660254037844387,0.8878852184023752
2363.0,201,0.7071067811865476,0.9422609221188204
3452.0,201,0.49999999999999994,0.9790840876823229
4286.0,201,0.258819045102521,0.9976687691905392
4756.0,201,1.2246467991473532e-16,0.9976687691905392
4922.0,201,-0.2588190451025208,0.9790840876823229
4870.0,201,-0.4999999999999997,0.9422609221188205
4554.0,201,-0.7071067811865471,0.8878852184023752
4037.0,201,-0.8660254037844385,0.8169698930104421
3213.0,201,-0.9659258262890683,0.7308359642781239
2204.0,201,-1.0,0.631087944326053
1090.0,201,-0.9659258262890684,0.5195839500354339
313.0,201,-0.8660254037844386,0.3984010898462414
28.0,201,-0.7071067811865477,0.2697967711570243
1.0,201,-0.5000000000000004,0.1361666490962471
1.0,201,-0.25881904510252157,1.2246467991473532e-16
1.0,202,0.0,0.0
1.0,202,0.25881904510252074,0.1361666490962466
1.0,202,0.49999999999999994,0.2697967711570243
1.0,202,0.7071067811865476,0.39840108984624145
1.0,202,0.8660254037844386,0.5195839500354336
1.0,202,0.9659258262890683,0.6310879443260529
28.0,202,1.0,0.730835964278124
292.0,202,0.9659258262890683,0.816969893010442
950.0,202,0.8660254037844387,0.8878852184023752
1801.0,202,0.7071067811865476,0.9422609221188204
2707.0,202,0.49999999999999994,0.9790840876823229
3595.0,202,0.258819045102521,0.9976687691905392
4301.0,202,1.2246467991473532e-16,0.9976687691905392
4761.0,202,-0.2588190451025208,0.9790840876823229
4813.0,202,-0.4999999999999997,0.9422609221188205
4548.0,202,-0.7071067811865471,0.8878852184023752
3993.0,202,-0.8660254037844385,0.8169698930104421
3232.0,202,-0.9659258262890683,0.7308359642781239
2287.0,202,-1.0,0.631087944326053
1135.0,202,-0.9659258262890684,0.5195839500354339
337.0,202,-0.8660254037844386,0.3984010898462414
29.0,202,-0.7071067811865477,0.2697967711570243
1.0,202,-0.5000000000000004,0.1361666490962471
1.0,202,-0.25881904510252157,1.2246467991473532e-16
1.0,203,0.0,0.0
1.0,203,0.25881904510252074,0.1361666490962466
1.0,203,0.49999999999999994,0.2697967711570243
1.0,203,0.7071067811865476,0.39840108984624145
1.0,203,0.8660254037844386,0.5195839500354336
1.0,203,0.9659258262890683,0.6310879443260529
24.0,203,1.0,0.730835964278124
316.0,203,0.9659258262890683,0.816969893010442
1111.0,203,0.8660254037844387,0.8878852184023752
2137.0,203,0.7071067811865476,0.9422609221188204
3221.0,203,0.49999999999999994,0.9790840876823229
4173.0,203,0.258819045102521,0.9976687691905392
4711.0,203,1.2246467991473532e-16,0.9976687691905392
4897.0,203,-0.2588190451025208,0.9790840876823229
4888.0,203,-0.4999999999999997,0.9422609221188205
4668.0,203,-0.7071067811865471,0.8878852184023752
4173.0,203,-0.8660254037844385,0.8169698930104421
3375.0,203,-0.9659258262890683,0.7308359642781239
2319.0,203,-1.0,0.631087944326053
1138.0,203,-0.9659258262890684,0.5195839500354339
319.0,203,-0.8660254037844386,0.3984010898462414
27.0,203,-0.7071067811865477,0.2697967711570243
2.0,203,-0.5000000000000004,0.1361666490962471
1.0,203,-0.25881904510252157,1.2246467991473532e-16
1.0,204,0.0,0.0
1.0,204,0.25881904510252074,0.1361666490962466
1.0,204,0.49999999999999994,0.2697967711570243
1.0,204,0.7071067811865476,0.39840108984624145
1.0,204,0.8660254037844386,0.5195839500354336
1.0,204,0.9659258262890683,0.6310879443260529
24.0,204,1.0,0.730835964278124
294.0,204,0.9659258262890683,0.816969893010442
942.0,204,0.8660254037844387,0.8878852184023752
1780.0,204,0.7071067811865476,0.9422609221188204
2585.0,204,0.49999999999999994,0.9790840876823229
3155.0,204,0.258819045102521,0.9976687691905392
3702.0,204,1.2246467991473532e-16,0.9976687691905392
3886.0,204,-0.2588190451025208,0.9790840876823229
3874.0,204,-0.4999999999999997,0.9422609221188205
3468.0,204,-0.7071067811865471,0.8878852184023752
2917.0,204,-0.8660254037844385,0.8169698930104421
2389.0,204,-0.9659258262890683,0.7308359642781239
1530.0,204,-1.0,0.631087944326053
832.0,204,-0.9659258262890684,0.5195839500354339
299.0,204,-0.8660254037844386,0.3984010898462414
24.0,204,-0.7071067811865477,0.2697967711570243
1.0,204,-0.5000000000000004,0.1361666490962471
1.0,204,-0.25881904510252157,1.2246467991473532e-16
1.0,205,0.0,0.0
1.0,205,0.25881904510252074,0.1361666490962466
1.0,205,0.49999999999999994,0.2697967711570243
1.0,205,0.7071067811865476,0.39840108984624145
1.0,205,0.8660254037844386,0.5195839500354336
1.0,205,0.9659258262890683,0.6310879443260529
13.0,205,1.0,0.730835964278124
222.0,205,0.9659258262890683,0.816969893010442
760.0,205,0.8660254037844387,0.8878852184023752
1518.0,205,0.7071067811865476,0.9422609221188204
2354.0,205,0.49999999999999994,0.9790840876823229
2838.0,205,0.258819045102521,0.9976687691905392
3141.0,205,1.2246467991473532e-16,0.9976687691905392
3357.0,205,-0.2588190451025208,0.9790840876823229
3555.0,205,-0.4999999999999997,0.9422609221188205
3371.0,205,-0.7071067811865471,0.8878852184023752
3062.0,205,-0.8660254037844385,0.8169698930104421
2552.0,205,-0.9659258262890683,0.7308359642781239
1738.0,205,-1.0,0.631087944326053
963.0,205,-0.9659258262890684,0.5195839500354339
291.0,205,-0.8660254037844386,0.3984010898462414
23.0,205,-0.7071067811865477,0.2697967711570243
1.0,205,-0.5000000000000004,0.1361666490962471
1.0,205,-0.25881904510252157,1.2246467991473532e-16
1.0,206,0.0,0.0
1.0,206,0.25881904510252074,0.1361666490962466
1.0,206,0.49999999999999994,0.2697967711570243
1.0,206,0.7071067811865476,0.39840108984624145
1.0,206,0.8660254037844386,0.5195839500354336
1.0,206,0.9659258262890683,0.6310879443260529
14.0,206,1.0,0.730835964278124
247.0,206,0.9659258262890683,0.816969893010442
909.0,206,0.8660254037844387,0.8878852184023752
1763.0,206,0.7071067811865476,0.9422609221188204
2526.0,206,0.49999999999999994,0.9790840876823229
3060.0,206,0.258819045102521,0.9976687691905392
3528.0,206,1.2246467991473532e-16,0.9976687691905392
3721.0,206,-0.2588190451025208,0.9790840876823229
3592.0,206,-0.4999999999999997,0.9422609221188205
3381.0,206,-0.7071067811865471,0.8878852184023752
3056.0,206,-0.8660254037844385,0.8169698930104421
2395.0,206,-0.9659258262890683,0.7308359642781239
1663.0,206,-1.0,0.631087944326053
890.0,206,-0.9659258262890684,0.5195839500354339
293.0,206,-0.8660254037844386,0.3984010898462414
22.0,206,-0.7071067811865477,0.2697967711570243
1.0,206,-0.5000000000000004,0.1361666490962471
1.0,206,-0.25881904510252157,1.2246467991473532e-16
1.0,207,0.0,0.0
1.0,207,0.25881904510252074,0.1361666490962466
1.0,207,0.49999999999999994,0.2697967711570243
1.0,207,0.7071067811865476,0.39840108984624145
1.0,207,0.8660254037844386,0.5195839500354336
1.0,207,0.9659258262890683,0.6310879443260529
15.0,207,1.0,0.730835964278124
246.0,207,0.9659258262890683,0.816969893010442
898.0,207,0.8660254037844387,0.8878852184023752
1809.0,207,0.7071067811865476,0.9422609221188204
2568.0,207,0.49999999999999994,0.9790840876823229
3130.0,207,0.258819045102521,0.9976687691905392
3481.0,207,1.2246467991473532e-16,0.9976687691905392
3944.0,207,-0.2588190451025208,0.9790840876823229
3862.0,207,-0.4999999999999997,0.9422609221188205
3738.0,207,-0.7071067811865471,0.8878852184023752
3479.0,207,-0.8660254037844385,0.8169698930104421
2917.0,207,-0.9659258262890683,0.7308359642781239
2031.0,207,-1.0,0.631087944326053
1058.0,207,-0.9659258262890684,0.5195839500354339
300.0,207,-0.8660254037844386,0.3984010898462414
16.0,207,-0.7071067811865477,0.2697967711570243
1.0,207,-0.5000000000000004,0.1361666490962471
1.0,207,-0.25881904510252157,1.2246467991473532e-16
1.0,208,0.0,0.0
1.0,208,0.25881904510252074,0.1361666490962466
1.0,208,0.49999999999999994,0.2697967711570243
1.0,208,0.7071067811865476,0.39840108984624145
1.0,208,0.8660254037844386,0.5195839500354336
1.0,208,0.9659258262890683,0.6310879443260529
15.0,208,1.0,0.730835964278124
239.0,208,0.9659258262890683,0.816969893010442
890.0,208,0.8660254037844387,0.8878852184023752
1725.0,208,0.7071067811865476,0.9422609221188204
2382.0,208,0.49999999999999994,0.9790840876823229
2755.0,208,0.258819045102521,0.9976687691905392
2992.0,208,1.2246467991473532e-16,0.9976687691905392
2872.0,208,-0.2588190451025208,0.9790840876823229
2848.0,208,-0.4999999999999997,0.9422609221188205
2606.0,208,-0.7071067811865471,0.8878852184023752
2336.0,208,-0.8660254037844385,0.8169698930104421
1906.0,208,-0.9659258262890683,0.7308359642781239
1425.0,208,-1.0,0.631087944326053
785.0,208,-0.9659258262890684,0.5195839500354339
232.0,208,-0.8660254037844386,0.3984010898462414
17.0,208,-0.7071067811865477,0.2697967711570243
3.0,208,-0.5000000000000004,0.1361666490962471
1.0,208,-0.25881904510252157,1.2246467991473532e-16
1.0,209,0.0,0.0
1.0,209,0.25881904510252074,0.1361666490962466
1.0,209,0.49999999999999994,0.2697967711570243
1.0,209,0.7071067811865476,0.39840108984624145
1.0,209,0.8660254037844386,0.5195839500354336
1.0,209,0.9659258262890683,0.6310879443260529
8.0,209,1.0,0.730835964278124
158.0,209,0.9659258262890683,0.816969893010442
610.0,209,0.8660254037844387,0.8878852184023752
1283.0,209,0.7071067811865476,0.9422609221188204
2006.0,209,0.49999999999999994,0.9790840876823229
2745.0,209,0.258819045102521,0.9976687691905392
3360.0,209,1.2246467991473532e-16,0.9976687691905392
3534.0,209,-0.2588190451025208,0.9790840876823229
3546.0,209,-0.4999999999999997,0.9422609221188205
3466.0,209,-0.7071067811865471,0.8878852184023752
3183.0,209,-0.8660254037844385,0.8169698930104421
2618.0,209,-0.9659258262890683,0.7308359642781239
1863.0,209,-1.0,0.631087944326053
980.0,209,-0.9659258262890684,0.5195839500354339
271.0,209,-0.8660254037844386,0.3984010898462414
19.0,209,-0.7071067811865477,0.2697967711570243
3.0,209,-0.5000000000000004,0.1361666490962471
1.0,209,-0.25881904510252157,1.2246467991473532e-16
1.0,210,0.0,0.0
1.0,210,0.25881904510252074,0.1361666490962466
1.0,210,0.49999999999999994,0.2697967711570243
1.0,210,0.7071067811865476,0.39840108984624145
1.0,210,0.8660254037844386,0.5195839500354336
1.0,210,0.9659258262890683,0.6310879443260529
14.0,210,1.0,0.730835964278124
266.0,210,0.9659258262890683,0.816969893010442
1035.0,210,0.8660254037844387,0.8878852184023752
2024.0,210,0.7071067811865476,0.9422609221188204
2911.0,210,0.49999999999999994,0.9790840876823229
3549.0,210,0.258819045102521,0.9976687691905392
3956.0,210,1.2246467991473532e-16,0.9976687691905392
4066.0,210,-0.2588190451025208,0.9790840876823229
4153.0,210,-0.4999999999999997,0.9422609221188205
4009.0,210,-0.7071067811865471,0.8878852184023752
3526.0,210,-0.8660254037844385,0.8169698930104421
2851.0,210,-0.9659258262890683,0.7308359642781239
1952.0,210,-1.0,0.631087944326053
912.0,210,-0.9659258262890684,0.5195839500354339
225.0,210,-0.8660254037844386,0.3984010898462414
13.0,210,-0.7071067811865477,0.2697967711570243
1.0,210,-0.5000000000000004,0.1361666490962471
1.0,210,-0.25881904510252157,1.2246467991473532e-16
1.0,211,0.0,0.0
1.0,211,0.25881904510252074,0.1361666490962466
1.0,211,0.49999999999999994,0.2697967711570243
1.0,211,0.7071067811865476,0.39840108984624145
1.0,211,0.8660254037844386,0.5195839500354336
1.0,211,0.9659258262890683,0.6310879443260529
10.0,211,1.0,0.730835964278124
192.0,211,0.9659258262890683,0.816969893010442
658.0,211,0.8660254037844387,0.8878852184023752
1454.0,211,0.7071067811865476,0.9422609221188204
2244.0,211,0.49999999999999994,0.9790840876823229
2794.0,211,0.258819045102521,0.9976687691905392
3146.0,211,1.2246467991473532e-16,0.9976687691905392
3404.0,211,-0.2588190451025208,0.9790840876823229
3418.0,211,-0.4999999999999997,0.9422609221188205
3199.0,211,-0.7071067811865471,0.8878852184023752
2683.0,211,-0.8660254037844385,0.8169698930104421
2150.0,211,-0.9659258262890683,0.7308359642781239
1570.0,211,-1.0,0.631087944326053
853.0,211,-0.9659258262890684,0.5195839500354339
254.0,211,-0.8660254037844386,0.3984010898462414
15.0,211,-0.7071067811865477,0.2697967711570243
1.0,211,-0.5000000000000004,0.1361666490962471
1.0,211,-0.25881904510252157,1.2246467991473532e-16
1.0,212,0.0,0.0
1.0,212,0.25881904510252074,0.1361666490962466
1.0,212,0.49999999999999994,0.2697967711570243
1.0,212,0.7071067811865476,0.39840108984624145
1.0,212,0.8660254037844386,0.5195839500354336
1.0,212,0.9659258262890683,0.6310879443260529
13.0,212,1.0,0.730835964278124
214.0,212,0.9659258262890683,0.816969893010442
683.0,212,0.8660254037844387,0.8878852184023752
1268.0,212,0.7071067811865476,0.9422609221188204
1871.0,212,0.49999999999999994,0.9790840876823229
2324.0,212,0.258819045102521,0.9976687691905392
2639.0,212,1.2246467991473532e-16,0.9976687691905392
2652.0,212,-0.2588190451025208,0.9790840876823229
2761.0,212,-0.4999999999999997,0.9422609221188205
2404.0,212,-0.7071067811865471,0.8878852184023752
1915.0,212,-0.8660254037844385,0.8169698930104421
1448.0,212,-0.9659258262890683,0.7308359642781239
1004.0,212,-1.0,0.631087944326053
501.0,212,-0.9659258262890684,0.5195839500354339
159.0,212,-0.8660254037844386,0.3984010898462414
11.0,212,-0.7071067811865477,0.2697967711570243
1.0,212,-0.5000000000000004,0.1361666490962471
1.0,212,-0.25881904510252157,1.2246467991473532e-16
1.0,213,0.0,0.0
1.0,213,0.25881904510252074,0.1361666490962466
2.0,213,0.49999999999999994,0.2697967711570243
2.0,213,0.7071067811865476,0.39840108984624145
1.0,213,0.8660254037844386,0.5195839500354336
2.0,213,0.9659258262890683,0.6310879443260529
9.0,213,1.0,0.730835964278124
218.0,213,0.9659258262890683,0.816969893010442
931.0,213,0.8660254037844387,0.8878852184023752
1969.0,213,0.7071067811865476,0.9422609221188204
2773.0,213,0.49999999999999994,0.9790840876823229
3288.0,213,0.258819045102521,0.9976687691905392
3634.0,213,1.2246467991473532e-16,0.9976687691905392
3739.0,213,-0.2588190451025208,0.9790840876823229
3736.0,213,-0.4999999999999997,0.9422609221188205
3610.0,213,-0.7071067811865471,0.8878852184023752
3387.0,213,-0.8660254037844385,0.8169698930104421
2763.0,213,-0.9659258262890683,0.7308359642781239
1868.0,213,-1.0,0.631087944326053
902.0,213,-0.9659258262890684,0.5195839500354339
261.0,213,-0.8660254037844386,0.3984010898462414
14.0,213,-0.7071067811865477,0.2697967711570243
1.0,213,-0.5000000000000004,0.1361666490962471
1.0,213,-0.25881904510252157,1.2246467991473532e-16
1.0,214,0.0,0.0
1.0,214,0.25881904510252074,0.1361666490962466
1.0,214,0.49999999999999994,0.2697967711570243
1.0,214,0.7071067811865476,0.39840108984624145
1.0,214,0.8660254037844386,0.5195839500354336
1.0,214,0.9659258262890683,0.6310879443260529
10.0,214,1.0,0.730835964278124
237.0,214,0.9659258262890683,0.816969893010442
1041.0,214,0.8660254037844387,0.8878852184023752
2137.0,214,0.7071067811865476,0.9422609221188204
3031.0,214,0.49999999999999994,0.9790840876823229
3602.0,214,0.258819045102521,0.9976687691905392
3965.0,214,1.2246467991473532e-16,0.9976687691905392
4143.0,214,-0.2588190451025208,0.9790840876823229
4020.0,214,-0.4999999999999997,0.9422609221188205
3836.0,214,-0.7071067811865471,0.8878852184023752
3550.0,214,-0.8660254037844385,0.8169698930104421
2961.0,214,-0.9659258262890683,0.7308359642781239
1983.0,214,-1.0,0.631087944326053
972.0,214,-0.9659258262890684,0.5195839500354339
242.0,214,-0.8660254037844386,0.3984010898462414
13.0,214,-0.7071067811865477,0.2697967711570243
3.0,214,-0.5000000000000004,0.1361666490962471
1.0,214,-0.25881904510252157,1.2246467991473532e-16
1.0,215,0.0,0.0
1.0,215,0.25881904510252074,0.1361666490962466
1.0,215,0.49999999999999994,0.2697967711570243
1.0,215,0.7071067811865476,0.39840108984624145
1.0,215,0.8660254037844386,0.5195839500354336
1.0,215,0.9659258262890683,0.6310879443260529
8.0,215,1.0,0.730835964278124
202.0,215,0.9659258262890683,0.816969893010442
809.0,215,0.8660254037844387,0.8878852184023752
1436.0,215,0.7071067811865476,0.9422609221188204
2112.0,215,0.49999999999999994,0.9790840876823229
2623.0,215,0.258819045102521,0.9976687691905392
2727.0,215,1.2246467991473532e-16,0.9976687691905392
2732.0,215,-0.2588190451025208,0.9790840876823229
2517.0,215,-0.4999999999999997,0.9422609221188205
2415.0,215,-0.7071067811865471,0.8878852184023752
2096.0,215,-0.8660254037844385,0.8169698930104421
1567.0,215,-0.9659258262890683,0.7308359642781239
1001.0,215,-1.0,0.631087944326053
477.0,215,-0.9659258262890684,0.5195839500354339
123.0,215,-0.8660254037844386,0.3984010898462414
7.0,215,-0.7071067811865477,0.2697967711570243
3.0,215,-0.5000000000000004,0.1361666490962471
3.0,215,-0.25881904510252157,1.2246467991473532e-16
1.0,216,0.0,0.0
1.0,216,0.25881904510252074,0.1361666490962466
1.0,216,0.49999999999999994,0.2697967711570243
1.0,216,0.7071067811865476,0.39840108984624145
1.0,216,0.8660254037844386,0.5195839500354336
1.0,216,0.9659258262890683,0.6310879443260529
4.0,216,1.0,0.730835964278124
79.0,216,0.9659258262890683,0.816969893010442
377.0,216,0.8660254037844387,0.8878852184023752
791.0,216,0.7071067811865476,0.9422609221188204
1275.0,216,0.49999999999999994,0.9790840876823229
1752.0,216,0.258819045102521,0.9976687691905392
2077.0,216,1.2246467991473532e-16,0.9976687691905392
2250.0,216,-0.2588190451025208,0.9790840876823229
2347.0,216,-0.4999999999999997,0.9422609221188205
2328.0,216,-0.7071067811865471,0.8878852184023752
2151.0,216,-0.8660254037844385,0.8169698930104421
1983.0,216,-0.9659258262890683,0.7308359642781239
1393.0,216,-1.0,0.631087944326053
692.0,216,-0.9659258262890684,0.5195839500354339
180.0,216,-0.8660254037844386,0.3984010898462414
4.0,216,-0.7071067811865477,0.2697967711570243
1.0,216,-0.5000000000000004,0.1361666490962471
1.0,216,-0.25881904510252157,1.2246467991473532e-16
1.0,217,0.0,0.0
1.0,217,0.25881904510252074,0.1361666490962466
1.0,217,0.49999999999999994,0.2697967711570243
1.0,217,0.7071067811865476,0.39840108984624145
1.0,217,0.8660254037844386,0.5195839500354336
1.0,217,0.9659258262890683,0.6310879443260529
7.0,217,1.0,0.730835964278124
182.0,217,0.9659258262890683,0.816969893010442
700.0,217,0.8660254037844387,0.8878852184023752
1616.0,217,0.7071067811865476,0.9422609221188204
2506.0,217,0.49999999999999994,0.9790840876823229
3085.0,217,0.258819045102521,0.9976687691905392
3552.0,217,1.2246467991473532e-16,0.9976687691905392
3853.0,217,-0.2588190451025208,0.9790840876823229
3833.0,217,-0.4999999999999997,0.9422609221188205
3560.0,217,-0.7071067811865471,0.8878852184023752
3126.0,217,-0.8660254037844385,0.8169698930104421
2520.0,217,-0.9659258262890683,0.7308359642781239
1704.0,217,-1.0,0.631087944326053
701.0,217,-0.9659258262890684,0.5195839500354339
152.0,217,-0.8660254037844386,0.3984010898462414
8.0,217,-0.7071067811865477,0.2697967711570243
2.0,217,-0.5000000000000004,0.1361666490962471
2.0,217,-0.25881904510252157,1.2246467991473532e-16
2.0,218,0.0,0.0
2.0,218,0.25881904510252074,0.1361666490962466
2.0,218,0.49999999999999994,0.2697967711570243
2.0,218,0.7071067811865476,0.39840108984624145
2.0,218,0.8660254037844386,0.5195839500354336
2.0,218,0.9659258262890683,0.6310879443260529
4.0,218,1.0,0.730835964278124
157.0,218,0.9659258262890683,0.816969893010442
696.0,218,0.8660254037844387,0.8878852184023752
1514.0,218,0.7071067811865476,0.9422609221188204
2223.0,218,0.49999999999999994,0.9790840876823229
2886.0,218,0.258819045102521,0.9976687691905392
3263.0,218,1.2246467991473532e-16,0.9976687691905392
3514.0,218,-0.2588190451025208,0.9790840876823229
3468.0,218,-0.4999999999999997,0.9422609221188205
2651.0,218,-0.7071067811865471,0.8878852184023752
2869.0,218,-0.8660254037844385,0.8169698930104421
2396.0,218,-0.9659258262890683,0.7308359642781239
1683.0,218,-1.0,0.631087944326053
785.0,218,-0.9659258262890684,0.5195839500354339
177.0,218,-0.8660254037844386,0.3984010898462414
10.0,218,-0.7071067811865477,0.2697967711570243
4.0,218,-0.5000000000000004,0.1361666490962471
3.0,218,-0.25881904510252157,1.2246467991473532e-16
3.0,219,0.0,0.0
3.0,219,0.25881904510252074,0.1361666490962466
2.0,219,0.49999999999999994,0.2697967711570243
2.0,219,0.7071067811865476,0.39840108984624145
2.0,219,0.8660254037844386,0.5195839500354336
2.0,219,0.9659258262890683,0.6310879443260529
5.0,219,1.0,0.730835964278124
118.0,219,0.9659258262890683,0.816969893010442
525.0,219,0.8660254037844387,0.8878852184023752
1141.0,219,0.7071067811865476,0.9422609221188204
1746.0,219,0.49999999999999994,0.9790840876823229
2139.0,219,0.258819045102521,0.9976687691905392
2606.0,219,1.2246467991473532e-16,0.9976687691905392
2982.0,219,-0.2588190451025208,0.9790840876823229
2910.0,219,-0.4999999999999997,0.9422609221188205
2757.0,219,-0.7071067811865471,0.8878852184023752
2537.0,219,-0.8660254037844385,0.8169698930104421
2141.0,219,-0.9659258262890683,0.7308359642781239
1450.0,219,-1.0,0.631087944326053
747.0,219,-0.9659258262890684,0.5195839500354339
193.0,219,-0.8660254037844386,0.3984010898462414
5.0,219,-0.7071067811865477,0.2697967711570243
1.0,219,-0.5000000000000004,0.1361666490962471
2.0,219,-0.25881904510252157,1.2246467991473532e-16
2.0,220,0.0,0.0
2.0,220,0.25881904510252074,0.1361666490962466
2.0,220,0.49999999999999994,0.2697967711570243
2.0,220,0.7071067811865476,0.39840108984624145
2.0,220,0.8660254037844386,0.5195839500354336
2.0,220,0.9659258262890683,0.6310879443260529
6.0,220,1.0,0.730835964278124
167.0,220,0.9659258262890683,0.816969893010442
739.0,220,0.8660254037844387,0.8878852184023752
1608.0,220,0.7071067811865476,0.9422609221188204
2318.0,220,0.49999999999999994,0.9790840876823229
2777.0,220,0.258819045102521,0.9976687691905392
3044.0,220,1.2246467991473532e-16,0.9976687691905392
3247.0,220,-0.2588190451025208,0.9790840876823229
3236.0,220,-0.4999999999999997,0.9422609221188205
3056.0,220,-0.7071067811865471,0.8878852184023752
2827.0,220,-0.8660254037844385,0.8169698930104421
2205.0,220,-0.9659258262890683,0.7308359642781239
1545.0,220,-1.0,0.631087944326053
864.0,220,-0.9659258262890684,0.5195839500354339
191.0,220,-0.8660254037844386,0.3984010898462414
5.0,220,-0.7071067811865477,0.2697967711570243
2.0,220,-0.5000000000000004,0.1361666490962471
2.0,220,-0.25881904510252157,1.2246467991473532e-16
2.0,221,0.0,0.0
2.0,221,0.25881904510252074,0.1361666490962466
2.0,221,0.49999999999999994,0.2697967711570243
2.0,221,0.7071067811865476,0.39840108984624145
2.0,221,0.8660254037844386,0.5195839500354336
2.0,221,0.9659258262890683,0.6310879443260529
6.0,221,1.0,0.730835964278124
179.0,221,0.9659258262890683,0.816969893010442
837.0,221,0.8660254037844387,0.8878852184023752
1859.0,221,0.7071067811865476,0.9422609221188204
2805.0,221,0.49999999999999994,0.9790840876823229
3423.0,221,0.258819045102521,0.9976687691905392
3801.0,221,1.2246467991473532e-16,0.9976687691905392
4089.0,221,-0.2588190451025208,0.9790840876823229
4183.0,221,-0.4999999999999997,0.9422609221188205
4207.0,221,-0.7071067811865471,0.8878852184023752
3853.0,221,-0.8660254037844385,0.8169698930104421
3145.0,221,-0.9659258262890683,0.7308359642781239
2101.0,221,-1.0,0.631087944326053
984.0,221,-0.9659258262890684,0.5195839500354339
205.0,221,-0.8660254037844386,0.3984010898462414
8.0,221,-0.7071067811865477,0.2697967711570243
4.0,221,-0.5000000000000004,0.1361666490962471
3.0,221,-0.25881904510252157,1.2246467991473532e-16
3.0,222,0.0,0.0
3.0,222,0.25881904510252074,0.1361666490962466
2.0,222,0.49999999999999994,0.2697967711570243
2.0,222,0.7071067811865476,0.39840108984624145
2.0,222,0.8660254037844386,0.5195839500354336
2.0,222,0.9659258262890683,0.6310879443260529
5.0,222,1.0,0.730835964278124
180.0,222,0.9659258262890683,0.816969893010442
916.0,222,0.8660254037844387,0.8878852184023752
2170.0,222,0.7071067811865476,0.9422609221188204
3275.0,222,0.49999999999999994,0.9790840876823229
4042.0,222,0.258819045102521,0.9976687691905392
4472.0,222,1.2246467991473532e-16,0.9976687691905392
4738.0,222,-0.2588190451025208,0.9790840876823229
4630.0,222,-0.4999999999999997,0.9422609221188205
4267.0,222,-0.7071067811865471,0.8878852184023752
3689.0,222,-0.8660254037844385,0.8169698930104421
2978.0,222,-0.9659258262890683,0.7308359642781239
1971.0,222,-1.0,0.631087944326053
901.0,222,-0.9659258262890684,0.5195839500354339
191.0,222,-0.8660254037844386,0.3984010898462414
8.0,222,-0.7071067811865477,0.2697967711570243
4.0,222,-0.5000000000000004,0.1361666490962471
3.0,222,-0.25881904510252157,1.2246467991473532e-16
2.0,223,0.0,0.0
2.0,223,0.25881904510252074,0.1361666490962466
2.0,223,0.49999999999999994,0.2697967711570243
2.0,223,0.7071067811865476,0.39840108984624145
2.0,223,0.8660254037844386,0.5195839500354336
2.0,223,0.9659258262890683,0.6310879443260529
5.0,223,1.0,0.730835964278124
192.0,223,0.9659258262890683,0.816969893010442
986.0,223,0.8660254037844387,0.8878852184023752
2235.0,223,0.7071067811865476,0.9422609221188204
